ENCODED_MCT,MCT_BSE_AR,g_place_id,g_rating,g_user_ratings_total,status
0DBD011FE1,서울 성동구 고산자로24길 11,ChIJW807c1WjfDURxv5po4YXl-A,3.0,2.0,OK
0DE3499749,서울특별시 성동구 독서당로 194-1,ChIJsY64vp2kfDURc8pIp6cFoig,4.2,583.0,OK
0DF01FA34B,서울 성동구 행당로17길 18,ChIJycIqC1yjfDUR3jLnwUpiZ2Q,,,OK
0E0486902E,서울특별시 성동구 성덕정3길 7-1,ChIJ_____5ykfDURTFu7mxoVtEI,4.0,918.0,OK
0E15C8A398,서울 성동구 성수이로22길 31,ChIJsy6u20mlfDURQOlVT0xmv6U,4.7,452.0,OK
0E1F126D2B,서울특별시 성동구 성수이로7길 38,ChIJS4ydtpukfDURC8w1MfKzuGg,4.4,205.0,OK
0E2AE2C4F1,서울 성동구 마조로 7.,ChIJGa23glijfDUR9B7eQ5pPL4g,,,OK
0E33FFCD65,서울 성동구 행당로 89 .,ChIJRQxOJWGjfDURWTo12ncBEhw,,,OK
0E46A72EBB,서울특별시 성동구 장터길 43-3,ChIJs1nVA3OjfDURLRva13Fq5T0,,,OK
0E47B24887,서울특별시 성동구 독서당로46길 38-1,ChIJT6ck9mWjfDURlXWuDxUPIaE,4.0,1.0,OK
0E559E84F4,서울 성동구 마조로 17.,ChIJJ4F9xXylfDUR2HYQLnQ0b_0,4.6,25.0,OK
0E5900ADFC,서울특별시 성동구 성덕정길 39,ChIJ51PL_lmlfDURPqpLnkhiX1k,5.0,1859.0,OK
0E614A7B1A,서울특별시 성동구 성덕정길 127,ChIJd6CRWtmlfDURuLrYFt5gOV0,4.8,545.0,OK
0E7F1F5130,서울특별시 성동구 마조로3길 8,ChIJ_bNma2elfDUR2ZDbMDLUUZE,4.2,126.0,OK
0E8F0CC5D8,서울특별시 성동구 독서당로51길 34-1,ChIJeb0pmnOlfDURQHatDLEaVio,4.7,499.0,OK
0E8F0F8410,서울특별시 성동구 고산자로20길 9,ChIJm1RVIeeifDURmFRMvlWTj3c,4.0,346.0,OK
0EC92894F0,서울특별시 성동구 금호로1길 41-1,ChIJiVxuKXKjfDURXzMXW3-_pzk,,,OK
0EE4BD7D7A,서울 성동구 아차산로7길 36.,ChIJlxKdmT-lfDUR7qr8dcPKhfc,4.7,407.0,OK
0EED6D3006,서울특별시 성동구 성덕정15길 13-1,ChIJi_M445OkfDURBV_ePY2qCHo,4.1,2662.0,OK
0F0676C7F0,서울특별시 성동구 독서당로60가길 20,ChIJyWLo1sWkfDURUnlo4N-Bb8M,4.0,1.0,OK
0F17B95A3C,서울특별시 성동구 무학봉26길 10-1,ChIJAW4LvVujfDURlqaUNxrpYto,,,OK
0F236D513F,서울특별시 성동구 상원1길 35-23,ChIJo2y3YgClfDUR7_gW5Ug3j4s,4.9,16.0,OK
0F62D2C2CF,서울 성동구 성덕정17길 4-1.,ChIJs4LadpukfDURgUcsgHoOybs,,,OK
0F646F50F7,서울특별시 성동구 뚝섬로1길 25,ChIJVQ468yKlfDURj_Eiv_t3cMc,4.7,7.0,OK
0F6B536D3D,서울특별시 성동구 뚝섬로 393,ChIJGf5kgl-lfDUR97gA0RWK5IE,4.9,126.0,OK
0FA542A8DB,서울 성동구 자동차시장1길 70 .,ChIJiYe8esukfDUR0C05PM-Rk5E,3.6,67.0,OK
0FAD4CAABE,서울특별시 성동구 성덕정길 132,ChIJESIZNSSlfDURyRVT3xZ0piQ,,,OK
0FDB111E34,서울 성동구 연무장5가길 7.,ChIJiQLQBgqlfDURmOE_sI9HChQ,4.6,10.0,OK
1023E7B792,서울특별시 성동구 마조로1길 40-1,ChIJsWF2WaekfDURsca3tExTDPg,4.3,656.0,OK
1025481D02,서울특별시 성동구 아차산로 96,ChIJ_____5ykfDURTFu7mxoVtEI,4.0,918.0,OK
102BD17A37,서울특별시 성동구 성수일로 47,ChIJq3z9hIalfDURDKAYY3TXGc8,4.8,29.0,OK
10320FAE94,서울특별시 성동구 아차산로 97,ChIJUYTghFGlfDURZjxpJ79Zuho,4.7,39.0,OK
103335BDCE,서울  성동구  마조로  17,ChIJY5XZZLClfDURwCRpL27D-ac,4.3,419.0,OK
103A5AE48B,서울 성동구 성수이로 45.,ChIJQ_bqINSlfDURlMVvyQn2DQQ,3.9,590.0,OK
104031A6C2,서울특별시 성동구 마장로37길 53,ChIJDYB0d1WjfDURmO-vZqTss_Q,,,OK
105CC28499,서울 성동구 용답중앙15길 13.,ChIJsRVXF7OkfDUR5cIT3kGmlW4,3.3,83.0,OK
107D13BB20,서울 성동구 행당로 129.,ChIJff3zR1yjfDURacsXlHTlTso,,,OK
108EC801B1,서울특별시 성동구 연무장7길 4,ChIJGU-GlCylfDURKiSXbEePsCI,4.9,315.0,OK
1095E71AA8,서울  성동구  마장로35다길,ChIJgZaleqqkfDUR3V0SsOXDjq8,,,OK
109684EF6A,서울특별시 성동구 금호로 80-1,ChIJkw6t6XyjfDURdr13wZWN0GM,4.7,23.0,OK
10BD656C9F,서울특별시 성동구 금호로 40,ChIJ7WxoS0ujfDURL6VIGmQJECw,4.3,12.0,OK
10BF2110CC,서울특별시 성동구 광나루로4길 1-10,ChIJsx-8QrGlfDURIggTGKOfMuQ,4.5,90.0,OK
10D9319CCB,서울특별시 성동구 왕십리로21나길 5,ChIJcdrrilCjfDURmlLxAjXlLmE,4.2,6.0,OK
10E976D7AB,서울 성동구 왕십리로21길 20.,ChIJpUJFhFujfDUR98QdQCk865g,,,OK
10ED44611E,서울특별시 성동구 성수일로8길 5,ChIJL7n9ar6kfDURmvFVLuNDWs4,,,OK
10FA1CC7BC,서울특별시 성동구 아차산로5길 26,ChIJD502OU6lfDURetD_VMLkRnA,4.8,1311.0,OK
1109D8FCC5,서울특별시 성동구 고산자로24길 15,ChIJo9yIcFWjfDUR_PN4ZWcKFXY,,,OK
1112ACEF8D,서울 성동구 성덕정길 99,ChIJjzhvcr-kfDURTkMqYPhOBKI,,,OK
11191365FD,서울특별시 성동구 장터길 29-1,ChIJMfZ3MHOjfDURnllRxe_tt_4,4.2,20.0,OK
112C9E0C52,서울  성동구  마장동,,,,not_found
115B45FBBE,서울특별시 성동구 서울숲6길 14,ChIJ0ZDBUKylfDURepbj8m1lwJE,4.0,226.0,OK
1164A7B9D5,서울특별시 성동구 성덕정3길 8,ChIJQ_bqINSlfDURlMVvyQn2DQQ,3.9,590.0,OK
1166DE00E7,서울특별시 성동구 연무장7가길 9,ChIJ993jM5alfDURK3Yb1pmmBf8,3.8,2536.0,OK
1184FDF48F,서울 성동구 사근동길 55,ChIJX7v6nKqlfDURzyJqqzx8s8Q,5.0,1.0,OK
119075288D,서울특별시 성동구 상원길 17,ChIJcfn_j5mkfDURQJStPhl530E,4.0,71.0,OK
11917ED05B,서울특별시 성동구 장터길 27-2,ChIJ0aJvLCijfDURGfDBALJoIIY,4.3,41.0,OK
119F4FB3E3,서울특별시 성동구 성수일로 9,ChIJUdDR2ZqkfDURULDl3uiyorQ,,,OK
11A66B8033,서울 성동구 마조로 17,ChIJDVX0yB-lfDURYXjL136ZXH8,4.6,16.0,OK
11B0AA1C3B,서울  성동구  마장동,ChIJk73Ch6qkfDUR6T9F6oYwaYQ,,,OK
11B32F0E92,서울 성동구 아차산로 116.,ChIJdeYRZ5KkfDURO7igCORb5nQ,3.8,5.0,OK
11BFFCBE83,서울특별시 성동구 왕십리로 80-1,ChIJ--LGtFulfDURb8vDnfzECsw,4.6,19.0,OK
11C88CAEC4,서울특별시 성동구 연무장길 41-22,ChIJWdAdve-lfDURIvHyoyXmX98,4.4,38.0,OK
11DA529896,서울특별시 성동구 무학봉16길 26-9,ChIJA58tf5mkfDURNYoyQS3tC44,,,OK
11E4EE3E27,서울 성동구 연무장13길 3.,ChIJlRjNUlGlfDURcAFd_QJSsKg,4.4,109.0,OK
120283327E,서울특별시 성동구 행당로 87,ChIJ993jM5alfDURK3Yb1pmmBf8,3.8,2536.0,OK
123EF86057,서울특별시 성동구 마장로 187-2,ChIJB0RJFVCjfDURW5moeELGAXo,,,OK
125C6AE5AF,서울특별시 성동구 서울숲2길 24-8,ChIJzz2-RAClfDURTX4P7VFw_08,4.4,11.0,OK
1290AD294E,서울특별시 성동구 아차산로7길 4,ChIJbditWralfDURxcK6ewsO0-Q,4.8,266.0,OK
129842CE2F,서울특별시 성동구 왕십리로14길 32-3,ChIJ773pAJykfDUR7Z_UxE16Uyg,4.5,30.0,OK
129DB16365,서울특별시 성동구 광나루로6길 35,ChIJw4wBVL2jfDURVecWXhxSYK8,5.0,1.0,OK
12A28908F1,서울특별시 성동구 왕십리로 315,ChIJv9k-ewCjfDURjcjaPMKImio,5.0,1.0,OK
12C9656088,서울특별시 성동구 연무장길 29-1,ChIJqW7Uqo2lfDURHss_BAbwIkk,4.4,522.0,OK
12E063A8BA,서울특별시 성동구 사근동길 67,ChIJpzSlz5ykfDURyJQtDF6l68g,3.0,1.0,OK
12E149DC7F,서울특별시 성동구 상원길 46,ChIJz6MkUZikfDURx2yoWJQz70U,5.0,1.0,OK
12E8C996B1,서울특별시 성동구 성덕정15길 6,ChIJzegckralfDUReMmd9bLnTXU,4.4,245.0,OK
12F2E42AEC,서울특별시 성동구 성수일로10길 26,ChIJlTNmbwClfDUR_rGdKmLQBDA,3.2,13.0,OK
132078A4FE,서울특별시 성동구 연무장3길 13,ChIJDeSQl_GlfDURAAl3kNK9bKE,3.6,8.0,OK
132DD33068,서울특별시 성동구 독서당로 381,ChIJNWV0xGWjfDURVCT7XY9vkZc,4.8,14.0,OK
132EC808F2,서울특별시 성동구 무학봉28길 3,ChIJ2_FzopykfDUR-324N1olWcc,4.8,116.0,OK
133FADDC35,서울 성동구 고산자로 202.,ChIJrUsFjrSjfDURYwe0k6MUqxA,3.8,4.0,OK
134895DA5B,서울 성동구 성수일로 11-2.,ChIJdQ5GFvWlfDURzTVg-AGQ_xo,4.7,40.0,OK
1361C9B25C,서울 성동구 금호로 168,ChIJ99faYWujfDUR97IP4l9mO70,,,OK
1389DE67CE,서울특별시 성동구 금호로 17,ChIJs_LenD6jfDUR_PiZNoK5qRc,,,OK
13920AE06B,서울 성동구 금호산길 62,ChIJyYFS32yjfDURCqoFGvhMMo8,3.7,35.0,OK
1395C1AB53,서울특별시 성동구 용답중앙길 47-1,ChIJKZGnY7KkfDURQI9W6fA3gE8,,,OK
139B280BA1,서울 성동구 광나루로8길 11.,ChIJ9WurJ0CjfDURmfDmgxxVEao,3.8,12.0,OK
139D3C21E3,서울특별시 성동구 마조로15가길 23,ChIJfXxt1lejfDURrgdVoUMfQ-k,,,OK
13A08DED0C,서울특별시 성동구 성수일로8길 60,ChIJZ9WJzZWkfDURv233HYpophw,3.9,184.0,OK
13B170C44E,서울특별시 성동구 마조로 15-13,ChIJ-9VJZ6ekfDUR424QhxQ82eY,,,OK
13BB3CF1BB,서울특별시 성동구 금호산길 66-1,ChIJc7Zz7pqkfDURo2Ldmnv36xI,,,OK
13C3C13D99,서울특별시 성동구 용답중앙길 57,ChIJu54Cw7SlfDURl6AEuyYFP-Y,5.0,1.0,OK
13CF34E13D,서울 성동구 마조로 29.,ChIJh-bIWwClfDURHIemgqBVtSM,,,OK
13D9737A1D,서울 성동구 왕십리광장로 17.,ChIJTf7MZFClfDURcqWM4e9vK0U,3.8,65.0,OK
13DF93045E,서울 성동구 성수이로 118.,ChIJNfKqvpWkfDUR8V0RFqhXjdM,3.9,87.0,OK
13F02B91F6,서울특별시 성동구 마조로3길 9,ChIJK7NDpVijfDURDkQWpBTomgU,5.0,6.0,OK
13F380E465,서울특별시 성동구 마조로7길 9-1,ChIJqSMwiKekfDURPw-eqdj1TyM,,,OK
1400634946,서울  성동구  마장동,ChIJDYB0d1WjfDURmO-vZqTss_Q,,,OK
142D8C5954,서울특별시 성동구 왕십리로16가길 10-30,ChIJH-mId5ilfDUR9aQgS8bau1c,5.0,3.0,OK
14575F7112,서울 성동구 한림말5길 11.,ChIJO0-bJ1qjfDURft4VBKL_Jcg,3.4,39.0,OK
145A1666B3,서울특별시 성동구 마장로 297,ChIJS-Ox1FWjfDURYZSrHHClm5o,,,OK
145BA84596,서울 성동구 사근동,ChIJ00O7llm7fDURIWh7zk5tBKg,4.1,406.0,OK
147235F3A5,서울  성동구  옥수2동,ChIJBwiDzwGlfDUR4xObNJmpnnM,4.9,534.0,OK
147EC9E665,서울특별시 성동구 아차산로 100,ChIJB-S1MpSkfDURoQL7rLXtl4k,4.6,10.0,OK
149775709C,서울 성동구 왕십리로14길 20,ChIJJddB4_aYfDURHgNQXPgiejs,4.6,19.0,OK
149A2FAFF2,서울 성동구 서울숲4길 22-1.,ChIJO-uwFeaYfDURz8IRmsLjZGk,1.0,3.0,OK
149BA1B7C7,서울 성동구 마조로 11,ChIJ9-Q9n6ekfDURnhkj-IfGeH0,4.1,359.0,OK
149F54EBF0,서울 성동구 마조로 17.,ChIJCbl26hylfDURn3t3k3Sru90,4.4,71.0,OK
14AAC1149B,서울특별시 성동구 고산자로 349,ChIJdWH6X9uifDURKpFUOlg1WR0,4.6,171.0,OK
14AAED5A5C,서울특별시 성동구 마장로35다길 18,ChIJXSKBKaqkfDURCmiP1RGDg2w,4.1,146.0,OK
14B24AF78E,서울특별시 성동구 장터길 14-2,ChIJDYvJ33SjfDURCMsl9I-rxGU,5.0,1.0,OK
14DA1400F7,서울특별시 성동구 무학봉15길 8,ChIJWxRKUZ-kfDURdJnldCjqap8,,,OK
14DC63223D,서울특별시 성동구 왕십리로5길 9-20,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
14FE0A442F,서울  성동구  하왕십리동,ChIJP3Y0rI2wfDURrb32gRJcYvk,4.2,5.0,OK
150889572A,서울특별시 성동구 왕십리로10길 9-31,ChIJqUL91KakfDURQ7CdJZ6gQ00,4.5,865.0,OK
15136D3E9D,서울 성동구 행당로17길 5,ChIJLYL8ohGlfDURuN-P5WQdG2Y,4.9,11.0,OK
151654BA1D,서울 성동구 성덕정17길 8-1,ChIJl7lZGY6kfDURls7ivGF2zLM,4.6,239.0,OK
151C15F277,서울 성동구 사근동11길 3.,ChIJcW6xB6-kfDURdoGqiq0Krq0,2.8,4.0,OK
1521FF7269,서울특별시 성동구 왕십리로 410,ChIJgc64WKmjfDURZCoHpUfKzOU,2.5,2.0,OK
1527B8DFD5,서울  성동구  무수막길,ChIJ0V3QX5K7fDURCVOS9u61mR0,4.3,94.0,OK
15312BD018,서울특별시 성동구 무학봉28길 20,ChIJpe53_yijfDUR5Vak2LaCf3U,4.7,89.0,OK
153D5AC634,서울특별시 성동구 고산자로 194,ChIJa25Zt6ulfDURvRsAH_qNgw4,5.0,4.0,OK
15418FA4F2,서울 성동구 고산자로 293.,ChIJCeZhyl6jfDURoarRq8KM3RU,4.2,402.0,OK
1545D071D9,서울특별시 성동구 고산자로8길 20,ChIJwUYjQRGjfDUR_xc0VEECqzE,4.2,81.0,OK
15460DF7A9,서울특별시 성동구 왕십리로 328,ChIJk8FRLHqlfDURoShnttUKIlc,4.8,23.0,OK
15467D0BEC,서울 성동구 성수이로7가길 6.,ChIJHRnb0pOkfDURbaEU_b2ns2A,,,OK
155590DFC1,서울특별시 성동구 고산자로18길 5-1,ChIJ27niRValfDUR1JsotSEWoco,3.3,7.0,OK
155685F58E,서울특별시 성동구 연무장7가길 2,ChIJ_xfKjeGlfDURqUJ8sJVS_4s,4.9,483.0,OK
1581AAB9F5,서울특별시 성동구 마조로 42,ChIJr6AMqqakfDURXANuMHX7RNs,4.6,1044.0,OK
158A1920D0,서울특별시 성동구 무수막길 89-31,ChIJoyKavV6jfDURcL6kGNho9kw,4.4,48.0,OK
158EC80184,서울 성동구 무학로 33.,ChIJG5j-_5ukfDURw4TPvEKfIPY,4.5,472.0,OK
15B7F02740,서울 성동구 동호로 76-30.,ChIJfSsXP8GkfDURG58vgD70Zu0,,,OK
15CFCB9040,서울특별시 성동구 성수이로7길 41-1,ChIJtUJLPRalfDURFgfG8elg0r4,4.0,501.0,OK
15E95AF364,서울 강남구 선릉로 711.,ChIJP7unt86jfDURfV2iXjFM8rk,4.3,189.0,OK
15EE2AE836,서울  성동구  금호동3가,ChIJYdIjTHKjfDURYki4OxrH7NY,,,OK
160DDA26E5,서울 성동구 금호로3길 18-44,ChIJtR6gj3GjfDURRLQsvVy4Pc8,4.5,4.0,OK
161833AB04,서울특별시 성동구 사근동길 18,ChIJp8RhfVijfDURb70b0TcE5mI,4.5,349.0,OK
16184E93D9,서울 성동구 마장동,ChIJRd-9eVWjfDURw9W-ZuNBiEk,,,OK
161867AF15,서울특별시 성동구 서울숲길 20,ChIJG69kLwClfDURKhqaaHqPNdI,5.0,21.0,OK
162B21238D,서울  성동구  청계천로10나길  77,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
162D2613BC,서울특별시 성동구 용답중앙15길 2,ChIJQzt-TrKkfDURL3a5RfFj5MY,3.9,71.0,OK
166A58D2FD,서울특별시 성동구 독서당로 375,ChIJD681x2CjfDURkRySbn226uM,,,OK
167123A24F,서울 성동구 행당로17길 11,ChIJ6eGp_sajfDURIArtSNCiNWE,4.3,96.0,OK
1673EFE7A4,서울특별시 성동구 왕십리로 410,ChIJp7c6PQCjfDURNIZMjFmAUeg,5.0,28.0,OK
1674C40960,서울특별시 성동구 고산자로 294,ChIJeQW7AlejfDURv2_nFnFpfks,,,OK
1676020CB1,서울특별시 성동구 왕십리로14길 23,ChIJH1O-eQClfDUR803qr4xJwXY,5.0,9.0,OK
1676AF58A8,서울 성동구 행당로1길 21-6.,ChIJb7w_jGmjfDURGzjWup5I0mo,,,OK
1678DC823A,서울특별시 성동구 무학봉28길 3-1,ChIJWU-RhSOjfDURX5KPsZ_oLSw,4.8,75.0,OK
167F268F8E,서울  성동구  행당1동,ChIJF3NHN1ijfDURZui24dcPeYs,3.9,703.0,OK
169ABB9060,서울특별시 성동구 성수일로8길 53,ChIJixmvADilfDURiJFMxgVdB9w,4.3,44.0,OK
16B18D234B,서울특별시 성동구 왕십리로22길 10,ChIJz02Bc1yjfDURAEkTNkHuXmM,4.3,308.0,OK
16B4B1BB89,서울특별시 성동구 장터2길 11,ChIJyXKzvs6jfDUR9QJyabzr9xQ,4.6,49.0,OK
16C1722BC0,서울 성동구 독서당로51길 23-1.,ChIJO-I3Sm6jfDURtNrYI4Qk__8,,,OK
16CBDF3A48,서울 성동구 성수일로 77.,ChIJJ3N7MZikfDURgZlUOUgAPg0,,,OK
16E393FC45,서울 성동구 왕십리로20길 38.,ChIJhWnOj1mjfDURamRRW3dgXgU,3.6,242.0,OK
16F5C2A5B3,서울 성동구 성수이로 118.,ChIJ9cYAvJWkfDURugq3eYXdX4g,3.7,195.0,OK
16FA1843AE,서울특별시 성동구 연무장길 114,ChIJu8aNn9mlfDURsoGZXFRUbNI,4.4,33.0,OK
16FF61FF49,서울특별시 성동구 마장로35다길 12,ChIJ03uyyKqkfDURdn42yttsu7U,,,OK
170B8F1903,서울 성동구 왕십리로 78,ChIJA2KhIpGkfDURJodnfrajyL4,3.5,191.0,OK
1710309E11,서울 성동구 왕십리로31나길 33.,ChIJ2yCLz0SjfDURfzqr4A3acL0,,,OK
17251C4F10,서울특별시 성동구 송정4가길 65,ChIJQ_bqINSlfDURlMVvyQn2DQQ,3.9,590.0,OK
17725DC7CA,서울  성동구  금호동1가,ChIJpUBbvW6jfDURab9ru0nEy_M,,,OK
1777C724B3,서울 성동구 마장로 137.,ChIJDWR4VVSjfDURHJ2_idEtkqs,,,OK
1786026A63,서울특별시 성동구 왕십리로 410,ChIJ_9mOeUWjfDURw2u9YSKMSgo,4.5,26.0,OK
178A3B9A58,서울특별시 성동구 행당로1길 8,ChIJ7RJpOAC7fDURIXITU-kaq-0,,,OK
17979A7FB4,서울특별시 성동구 성덕정15길 4-20,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
17B4A44FAF,서울 성동구 왕십리로 375-1,ChIJVxlhCgClfDURlHqLjCyUNZ8,5.0,2.0,OK
17B71ACAEE,서울 성동구 마조로7길 7-1.,ChIJG5j-_5ukfDURw4TPvEKfIPY,4.5,472.0,OK
17DAB44CD4,서울 성동구 아차산로7길 14-1,ChIJh5EQcFijfDURiE0bAFgg4rc,4.4,37.0,OK
17FCA23DD7,서울 성동구 왕십리로 410.,ChIJ3xqMQ1ijfDURX0xqkPLO-DY,3.1,15.0,OK
17FF425166,서울 성동구 금호로 66,,,,not_found
180F6A644D,서울특별시 성동구 아차산로 96,ChIJ1_OLFeOkfDURGpfoIgV1RIw,4.1,68.0,OK
18139EA68D,서울특별시 성동구 서울숲2길 32-14,ChIJo4AyrJ2kfDUR92Yh1szw4zU,4.1,640.0,OK
18185E33A8,서울 성동구 독서당로 287.,ChIJb2cEBnOjfDURLVDoiMf95k8,,,OK
1829BF330D,서울특별시 성동구 금호산2길 17-1,ChIJYX0NWnKjfDURqCsp2LWmZ0M,,,OK
182C5D1799,서울특별시 성동구 성수이로7길 7,ChIJ9wfmT8mlfDURbldL-giYUfk,4.2,65.0,OK
186BEE7C30,서울특별시 성동구 왕십리광장로 17,ChIJfePhp6CkfDURxoapDkQZaW8,4.0,1.0,OK
186E12F013,서울특별시 성동구 고산자로24길 17,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
187D17CE25,서울특별시 성동구 성덕정길 127,ChIJQ_bqINSlfDURlMVvyQn2DQQ,3.9,590.0,OK
18822DD6FB,서울 성동구 독서당로 302.,ChIJcQI1EACjfDURc3RYsOVD9GE,4.9,199.0,OK
1890D657AD,서울특별시 성동구 마장로39가길 32,ChIJA0FXNVW7fDUR6a5Ar0n38rw,4.2,83.0,OK
18A1E81F1B,서울특별시 성동구 뚝섬로15길 31,ChIJ5dbky1ylfDURXJmT_kX6M30,4.4,36.0,OK
18AE11C714,서울특별시 성동구 장터길 32,ChIJVSTBMAyjfDURxJVBK1gFtRA,3.8,23.0,OK
18FC952F28,서울  성동구  사근동길  2,ChIJU_Pz96ekfDURGcG3d9XzwwI,4.2,133.0,OK
1900B33A12,서울  성동구  마장동,ChIJ5b8rcamkfDURUcKKTX5ppvA,4.0,2.0,OK
19325B3A29,서울특별시 성동구 한림말3길 10,ChIJUwX776ujfDURChhs3qYvUmY,4.6,48.0,OK
1938F6377B,서울특별시 성동구 서울숲2길 16-9,ChIJU6mmGFSlfDURls78lmTNS74,5.0,8.0,OK
1958977F7D,서울 성동구 마장로37길 59.,ChIJW807c1WjfDURPCQ3kZpQMsw,4.3,239.0,OK
197C457DEF,서울특별시 성동구 뚝섬로 400,ChIJGaHMAOujfDURvsXMPcN27_w,4.4,207.0,OK
19AB11C6B4,서울 성동구 사근동길 4.,ChIJea452VqjfDURjzU_zV2Vnho,4.0,45.0,OK
19BD32B8E8,서울특별시 성동구 광나루로11길 23,ChIJlapNgU6lfDURUpn9HcKjanQ,,,OK
19C9B789DA,서울특별시 성동구 연무장길 18,ChIJ5VrRhj6lfDUR4dttE6cbZvA,4.2,175.0,OK
19D3456A64,서울특별시 성동구 용답중앙길 47-1,ChIJKZGnY7KkfDURQI9W6fA3gE8,,,OK
19DC3A560D,서울 성동구 동호로 102.,ChIJPYXl-wyjfDURatWmpSC4jnE,,,OK
19DDC941DD,서울특별시 성동구 왕십리로30길 1,ChIJF3NHN1ijfDURZui24dcPeYs,3.9,703.0,OK
19FD619523,서울특별시 성동구 성수일로1길 18,ChIJATJXj8KlfDURkoPS8l8R_gk,5.0,2.0,OK
1A011579F7,서울  성동구  성수이로  113,ChIJSxWk61ilfDURC5gVDwadSss,5.0,1.0,OK
1A018DCAD1,서울특별시 성동구 상원10길 8-1,ChIJw-1eNpikfDURc8GZIRR0P1s,4.2,769.0,OK
1A185BC72B,서울 성동구 용답19가길 23.,ChIJkeN5dZikfDURQWlxm29wTdY,5.0,1.0,OK
1A1EC4B50C,서울특별시 성동구 왕십리로 410,ChIJdTkcZk-jfDUR9JbN1w2QDzU,4.4,85.0,OK
1A7712195D,서울 성동구 성덕정길 122.,ChIJ2_YV6I2kfDUR8ranZ_IWDPs,5.0,1.0,OK
1A8BA43A9D,서울특별시 성동구 왕십리로 106,ChIJByDIqJ6kfDURV6hojr8NZfY,,,OK
1A8C2D30CA,서울특별시 성동구 마조로 14,ChIJORYdcrOlfDUR44fYft15SwE,4.0,2.0,OK
1A95814825,서울특별시 성동구 무수막길 85,ChIJu8RVjEilfDURKLeIx0BV0-0,3.8,17.0,OK
1A9644F28E,서울특별시 성동구 마장로 137,ChIJgSPgIVejfDUR3p3PS_jnc74,4.6,25.0,OK
1AA954C0A3,서울특별시 성동구 금호산2길 8,ChIJmaetxz2jfDUR-92D_X1bJGU,5.0,1.0,OK
1AB3F0C3B0,서울특별시 성동구 독서당로 296-1,ChIJbRyTrXOjfDURGOlmDUUAVf8,4.4,8.0,OK
1ABAFAF53E,서울특별시 성동구 행당로 127,ChIJMTymsHGjfDUROwGv2EVyN-U,3.0,3.0,OK
1AC1527C9A,서울특별시 성동구 서울숲2길 46-9,ChIJ7WLekFmjfDUR39YzwSgp0fU,4.1,157.0,OK
1AC8580FC6,서울특별시 성동구 왕십리로24길 27-1,ChIJe_-HDVyjfDUR94SUjDCSwLk,4.4,834.0,OK
1ACDF59A1A,서울특별시 성동구 난계로 35,ChIJXc1fkZmefDURo-37f_WTK0A,4.3,2055.0,OK
1ADFDEE86A,서울특별시 성동구 무학봉15다길 2,ChIJxejTP1ujfDURcFYBTD9qoAM,,,OK
1AE0F9961C,서울특별시 성동구 왕십리로 410,ChIJYwxAUKClfDURK3r5fsi5zQo,4.5,859.0,OK
1AEC503D19,서울 성동구 마조로 31.,ChIJOfJ911qjfDURN72oTx4ZLz0,3.6,85.0,OK
1AF84D2DC1,서울특별시 성동구 무학로8길 29,ChIJ0wypDwCjfDURC-8LKK47hD8,,,OK
1AFD192CB4,서울특별시 성동구 뚝섬로 312,ChIJQ_bqINSlfDURlMVvyQn2DQQ,3.9,590.0,OK
1B0AE78A30,서울특별시 성동구 아차산로 54,ChIJF1MBeAClfDURavOUBD6zWiM,,,OK
1B10962D6B,서울특별시 성동구 왕십리로 410,ChIJB7XWaEWjfDUR2l5SLxyPLh4,,,OK
1B13E9E623,서울특별시 성동구 독서당로 295-5,ChIJn7ONIwCjfDURJO1T3VAEOWQ,5.0,2.0,OK
1B1710772B,서울 성동구 한림말길 31 .,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
1B2F00A1CC,서울 성동구 마장로 228-24.,ChIJPdXeOlejfDURXpeFW1mWwGo,,,OK
1B4D60A004,서울 성동구 왕십리로28길 12,ChIJRVcyK7SjfDUR71wOZon0yLQ,4.1,16.0,OK
1B554AAC24,서울 성동구 용답중앙길 55.,ChIJIV-hXbKkfDURu9-bm00Pxtk,,,OK
1B5F85BD96,서울특별시 성동구 상원1길 26,ChIJ22U7V6GjfDURIe0JYiSXH7c,4.4,8.0,OK
1B8A35EA99,서울특별시 성동구 독서당로48길 6,ChIJCx2p9eaefDURjnA6-3ziDEw,4.2,803.0,OK
1BB00863B9,서울특별시 성동구 금호산길 10-1,ChIJo98s3HKjfDURC8dPVwuFg50,,,OK
1BC191ACDA,서울특별시 성동구 장터길 27-1,ChIJ97ZIMXOjfDURu_sNj7Z7Roo,4.4,195.0,OK
1BC90B10EC,서울 성동구 마조로7길 12,ChIJtWf4iaekfDURY6YWFpQR2N8,4.3,23.0,OK
1BCD8AC994,서울특별시 성동구 마장로 230-1,ChIJ_w7gJVejfDURgF87b3_e9uk,5.0,2.0,OK
1BE17A9B6B,서울특별시 성동구 뚝섬로 409,ChIJpe-wSACxfDURreOKjO1_n4A,5.0,1.0,OK
